Date,WATER_BANK_ENTITLEMENT
2/18/2048,4792.065936
2/19/2048,4792.065936
2/20/2048,4792.065936
2/21/2048,4792.065936
2/22/2048,4792.065936
2/23/2048,4792.065936
2/24/2048,4792.065936
2/25/2048,4792.065936
2/26/2048,4792.065936
2/27/2048,4792.065936
2/28/2048,4792.065936
2/29/2048,4792.065936
3/1/2048,4792.065936
3/2/2048,4792.065936
3/3/2048,4792.065936
3/4/2048,4792.065936
3/5/2048,4792.065936
3/6/2048,4792.065936
3/7/2048,4792.065936
3/8/2048,4792.065936
3/9/2048,4792.065936
3/10/2048,4792.065936
3/11/2048,4792.065936
3/12/2048,4792.065936
3/13/2048,4792.065936
3/14/2048,4792.065936
3/15/2048,4792.065936
3/16/2048,4792.065936
3/17/2048,4792.065936
3/18/2048,4792.065936
3/19/2048,4792.065936
3/20/2048,4792.065936
3/21/2048,4792.065936
3/22/2048,4792.065936
3/23/2048,4792.065936
3/24/2048,4792.065936
3/25/2048,4792.065936
3/26/2048,4792.065936
3/27/2048,4792.065936
3/28/2048,4792.065936
3/29/2048,4792.065936
3/30/2048,4792.065936
3/31/2048,4792.065936
4/1/2048,4792.065936
4/2/2048,4792.065936
4/3/2048,4792.065936
4/4/2048,4792.065936
4/5/2048,4792.065936
4/6/2048,4792.065936
4/7/2048,4792.065936
4/8/2048,4792.065936
4/9/2048,4792.065936
4/10/2048,4792.065936
4/11/2048,4792.065936
4/12/2048,4792.065936
4/13/2048,4792.065936
4/14/2048,4792.065936
4/15/2048,8064.793086
4/16/2048,8064.793086
4/17/2048,8064.793086
4/18/2048,8064.793086
4/19/2048,8064.793086
4/20/2048,8064.793086
4/21/2048,8064.793086
4/22/2048,8064.793086
4/23/2048,8064.793086
4/24/2048,8064.793086
4/25/2048,8064.793086
4/26/2048,8064.793086
4/27/2048,8064.793086
4/28/2048,8064.793086
4/29/2048,8064.793086
4/30/2048,8064.793086
5/1/2048,8064.793086
5/2/2048,8064.793086
5/3/2048,8064.793086
5/4/2048,8064.793086
5/5/2048,8064.793086
5/6/2048,8064.793086
5/7/2048,8064.793086
5/8/2048,8064.793086
5/9/2048,8064.793086
5/10/2048,8064.793086
5/11/2048,8064.793086
5/12/2048,8064.793086
5/13/2048,8064.793086
5/14/2048,8064.793086
5/15/2048,8064.793086
5/16/2048,8064.793086
5/17/2048,8064.793086
5/18/2048,8064.793086
5/19/2048,8064.793086
5/20/2048,8064.793086
5/21/2048,8064.793086
5/22/2048,8064.793086
5/23/2048,8064.793086
5/24/2048,8064.793086
5/25/2048,8064.793086
5/26/2048,8064.793086
5/27/2048,8064.793086
5/28/2048,8064.793086
5/29/2048,8064.793086
5/30/2048,8064.793086
5/31/2048,8064.793086
6/1/2048,8064.793086
6/2/2048,8064.793086
6/3/2048,8064.793086
6/4/2048,8064.793086
6/5/2048,8064.793086
6/6/2048,8064.793086
6/7/2048,8064.793086
6/8/2048,8064.793086
6/9/2048,8064.793086
6/10/2048,8064.793086
6/11/2048,8064.793086
6/12/2048,8064.793086
6/13/2048,8064.793086
6/14/2048,4792.065936
6/15/2048,4792.065936
6/16/2048,4792.065936
6/17/2048,4792.065936
6/18/2048,4792.065936
6/19/2048,4792.065936
6/20/2048,4792.065936
6/21/2048,4792.065936
6/22/2048,4792.065936
6/23/2048,4792.065936
6/24/2048,4792.065936
6/25/2048,4792.065936
6/26/2048,4792.065936
6/27/2048,4792.065936
6/28/2048,4792.065936
6/29/2048,4792.065936
6/30/2048,4792.065936
7/1/2048,4792.065936
7/2/2048,4792.065936
7/3/2048,4792.065936
7/4/2048,4792.065936
7/5/2048,4792.065936
7/6/2048,4792.065936
7/7/2048,4792.065936
7/8/2048,4792.065936
7/9/2048,4792.065936
7/10/2048,4792.065936
7/11/2048,4792.065936
7/12/2048,4792.065936
7/13/2048,4792.065936
7/14/2048,4792.065936
7/15/2048,4792.065936
7/16/2048,4792.065936
7/17/2048,4792.065936
7/18/2048,4792.065936
7/19/2048,4792.065936
7/20/2048,4792.065936
7/21/2048,4792.065936
7/22/2048,4792.065936
7/23/2048,4792.065936
7/24/2048,4792.065936
7/25/2048,4792.065936
7/26/2048,4792.065936
7/27/2048,4792.065936
7/28/2048,4792.065936
7/29/2048,4792.065936
7/30/2048,4792.065936
7/31/2048,4792.065936
8/1/2048,4792.065936
8/2/2048,4792.065936
8/3/2048,4792.065936
8/4/2048,4792.065936
8/5/2048,4792.065936
8/6/2048,4792.065936
8/7/2048,4792.065936
8/8/2048,4792.065936
8/9/2048,4792.065936
8/10/2048,4792.065936
8/11/2048,4792.065936
8/12/2048,4792.065936
8/13/2048,4792.065936
8/14/2048,4792.065936
8/15/2048,4792.065936
8/16/2048,4792.065936
8/17/2048,4792.065936
8/18/2048,4792.065936
8/19/2048,4792.065936
8/20/2048,4792.065936
8/21/2048,4792.065936
8/22/2048,4792.065936
8/23/2048,4792.065936
8/24/2048,4792.065936
8/25/2048,4792.065936
8/26/2048,4792.065936
8/27/2048,4792.065936
8/28/2048,4792.065936
8/29/2048,4792.065936
8/30/2048,4792.065936
8/31/2048,4792.065936
9/1/2048,4792.065936
9/2/2048,4792.065936
9/3/2048,4792.065936
9/4/2048,4792.065936
9/5/2048,4792.065936
9/6/2048,4792.065936
9/7/2048,4792.065936
9/8/2048,4792.065936
9/9/2048,4792.065936
9/10/2048,4792.065936
9/11/2048,4792.065936
9/12/2048,4792.065936
9/13/2048,4792.065936
9/14/2048,4792.065936
9/15/2048,4792.065936
9/16/2048,4792.065936
9/17/2048,4792.065936
9/18/2048,4792.065936
9/19/2048,4792.065936
9/20/2048,4792.065936
9/21/2048,4792.065936
9/22/2048,4792.065936
9/23/2048,4792.065936
9/24/2048,4792.065936
9/25/2048,4792.065936
9/26/2048,4792.065936
9/27/2048,4792.065936
9/28/2048,4792.065936
9/29/2048,4792.065936
9/30/2048,4792.065936
10/1/2048,4792.065936
10/2/2048,4792.065936
10/3/2048,4792.065936
10/4/2048,4792.065936
10/5/2048,4792.065936
10/6/2048,4792.065936
10/7/2048,4792.065936
10/8/2048,4792.065936
10/9/2048,4792.065936
10/10/2048,4792.065936
10/11/2048,4792.065936
10/12/2048,4792.065936
10/13/2048,4792.065936
10/14/2048,4792.065936
10/15/2048,4792.065936
10/16/2048,4792.065936
10/17/2048,4792.065936
10/18/2048,4792.065936
10/19/2048,4792.065936
10/20/2048,4792.065936
10/21/2048,4792.065936
10/22/2048,4792.065936
10/23/2048,4792.065936
10/24/2048,4792.065936
10/25/2048,4792.065936
10/26/2048,4792.065936
10/27/2048,4792.065936
10/28/2048,4792.065936
10/29/2048,4792.065936
10/30/2048,4792.065936
10/31/2048,4792.065936
11/1/2048,4792.065936
11/2/2048,4792.065936
11/3/2048,4792.065936
11/4/2048,4792.065936
11/5/2048,4792.065936
11/6/2048,4792.065936
11/7/2048,4792.065936
11/8/2048,4792.065936
11/9/2048,4792.065936
11/10/2048,4792.065936
11/11/2048,4792.065936
11/12/2048,4792.065936
11/13/2048,4792.065936
11/14/2048,4792.065936
11/15/2048,4792.065936
11/16/2048,4792.065936
11/17/2048,4792.065936
11/18/2048,4792.065936
11/19/2048,4792.065936
11/20/2048,4792.065936
11/21/2048,4792.065936
11/22/2048,4792.065936
11/23/2048,4792.065936
11/24/2048,4792.065936
11/25/2048,4792.065936
11/26/2048,4792.065936
11/27/2048,4792.065936
11/28/2048,4792.065936
11/29/2048,4792.065936
11/30/2048,4792.065936
12/1/2048,4792.065936
12/2/2048,4792.065936
12/3/2048,4792.065936
12/4/2048,4792.065936
12/5/2048,4792.065936
12/6/2048,4792.065936
12/7/2048,4792.065936
12/8/2048,4792.065936
12/9/2048,4792.065936
12/10/2048,4792.065936
12/11/2048,4792.065936
12/12/2048,4792.065936
12/13/2048,4792.065936
12/14/2048,4792.065936
12/15/2048,4792.065936
12/16/2048,4792.065936
12/17/2048,4792.065936
12/18/2048,4792.065936
12/19/2048,4792.065936
12/20/2048,4792.065936
12/21/2048,4792.065936
12/22/2048,4792.065936
12/23/2048,4792.065936
12/24/2048,4792.065936
12/25/2048,4792.065936
12/26/2048,4792.065936
12/27/2048,4792.065936
12/28/2048,4792.065936
12/29/2048,4792.065936
12/30/2048,4792.065936
12/31/2048,4792.065936
1/1/2049,4792.065936
1/2/2049,4792.065936
1/3/2049,4792.065936
1/4/2049,4792.065936
1/5/2049,4792.065936
1/6/2049,4792.065936
1/7/2049,4792.065936
1/8/2049,4792.065936
1/9/2049,4792.065936
1/10/2049,4792.065936
1/11/2049,4792.065936
1/12/2049,4792.065936
1/13/2049,4792.065936
1/14/2049,4792.065936
1/15/2049,4792.065936
1/16/2049,4792.065936
1/17/2049,4792.065936
1/18/2049,4792.065936
1/19/2049,4792.065936
1/20/2049,4792.065936
1/21/2049,4792.065936
1/22/2049,4792.065936
1/23/2049,4792.065936
1/24/2049,4792.065936
1/25/2049,4792.065936
1/26/2049,4792.065936
1/27/2049,4792.065936
1/28/2049,4792.065936
1/29/2049,4792.065936
1/30/2049,4792.065936
1/31/2049,4792.065936
2/1/2049,4792.065936
2/2/2049,4792.065936
2/3/2049,4792.065936
2/4/2049,4792.065936
2/5/2049,4792.065936
2/6/2049,4792.065936
2/7/2049,4792.065936
2/8/2049,4792.065936
2/9/2049,4792.065936
2/10/2049,4792.065936
2/11/2049,4792.065936
2/12/2049,4792.065936
2/13/2049,4792.065936
2/14/2049,4792.065936
2/15/2049,4792.065936
2/16/2049,4792.065936
2/17/2049,4792.065936
2/18/2049,4792.065936
2/19/2049,4792.065936
2/20/2049,4792.065936
2/21/2049,4792.065936
2/22/2049,4792.065936
2/23/2049,4792.065936
2/24/2049,4792.065936
2/25/2049,4792.065936
2/26/2049,4792.065936
2/27/2049,4792.065936
2/28/2049,4792.065936
3/1/2049,4792.065936
3/2/2049,4792.065936
3/3/2049,4792.065936
3/4/2049,4792.065936
3/5/2049,4792.065936
3/6/2049,4792.065936
3/7/2049,4792.065936
3/8/2049,4792.065936
3/9/2049,4792.065936
3/10/2049,4792.065936
3/11/2049,4792.065936
3/12/2049,4792.065936
3/13/2049,4792.065936
3/14/2049,4792.065936
3/15/2049,4792.065936
3/16/2049,4792.065936
3/17/2049,4792.065936
3/18/2049,4792.065936
3/19/2049,4792.065936
3/20/2049,4792.065936
3/21/2049,4792.065936
3/22/2049,4792.065936
3/23/2049,4792.065936
3/24/2049,4792.065936
3/25/2049,4792.065936
3/26/2049,4792.065936
3/27/2049,4792.065936
3/28/2049,4792.065936
3/29/2049,4792.065936
3/30/2049,4792.065936
3/31/2049,4792.065936
4/1/2049,4792.065936
4/2/2049,4792.065936
4/3/2049,4792.065936
4/4/2049,4792.065936
4/5/2049,4792.065936
4/6/2049,4792.065936
4/7/2049,4792.065936
4/8/2049,4792.065936
4/9/2049,4792.065936
4/10/2049,4792.065936
4/11/2049,4792.065936
4/12/2049,4792.065936
4/13/2049,4792.065936
4/14/2049,4792.065936
4/15/2049,8064.793086
4/16/2049,8064.793086
4/17/2049,8064.793086
4/18/2049,8064.793086
4/19/2049,8064.793086
4/20/2049,8064.793086
4/21/2049,8064.793086
4/22/2049,8064.793086
4/23/2049,8064.793086
4/24/2049,8064.793086
4/25/2049,8064.793086
4/26/2049,8064.793086
4/27/2049,8064.793086
4/28/2049,8064.793086
4/29/2049,8064.793086
4/30/2049,8064.793086
5/1/2049,8064.793086
5/2/2049,8064.793086
5/3/2049,8064.793086
5/4/2049,8064.793086
5/5/2049,8064.793086
5/6/2049,8064.793086
5/7/2049,8064.793086
5/8/2049,8064.793086
5/9/2049,8064.793086
5/10/2049,8064.793086
5/11/2049,8064.793086
5/12/2049,8064.793086
5/13/2049,8064.793086
5/14/2049,8064.793086
5/15/2049,8064.793086
5/16/2049,8064.793086
5/17/2049,8064.793086
5/18/2049,8064.793086
5/19/2049,8064.793086
5/20/2049,8064.793086
5/21/2049,8064.793086
5/22/2049,8064.793086
5/23/2049,8064.793086
5/24/2049,8064.793086
5/25/2049,8064.793086
5/26/2049,8064.793086
5/27/2049,8064.793086
5/28/2049,8064.793086
5/29/2049,8064.793086
5/30/2049,8064.793086
5/31/2049,8064.793086
6/1/2049,8064.793086
6/2/2049,8064.793086
6/3/2049,8064.793086
6/4/2049,8064.793086
6/5/2049,8064.793086
6/6/2049,8064.793086
6/7/2049,8064.793086
6/8/2049,8064.793086
6/9/2049,8064.793086
6/10/2049,8064.793086
6/11/2049,8064.793086
6/12/2049,8064.793086
6/13/2049,8064.793086
6/14/2049,4792.065936
6/15/2049,4792.065936
6/16/2049,4792.065936
6/17/2049,4792.065936
6/18/2049,4792.065936
6/19/2049,4792.065936
6/20/2049,4792.065936
6/21/2049,4792.065936
6/22/2049,4792.065936
6/23/2049,4792.065936
6/24/2049,4792.065936
6/25/2049,4792.065936
6/26/2049,4792.065936
6/27/2049,4792.065936
6/28/2049,4792.065936
6/29/2049,4792.065936
6/30/2049,4792.065936
7/1/2049,4792.065936
7/2/2049,4792.065936
7/3/2049,4792.065936
7/4/2049,4792.065936
7/5/2049,4792.065936
7/6/2049,4792.065936
7/7/2049,4792.065936
7/8/2049,4792.065936
7/9/2049,4792.065936
7/10/2049,4792.065936
7/11/2049,4792.065936
7/12/2049,4792.065936
7/13/2049,4792.065936
7/14/2049,4792.065936
7/15/2049,4792.065936
7/16/2049,4792.065936
7/17/2049,4792.065936
7/18/2049,4792.065936
7/19/2049,4792.065936
7/20/2049,4792.065936
7/21/2049,4792.065936
7/22/2049,4792.065936
7/23/2049,4792.065936
7/24/2049,4792.065936
7/25/2049,4792.065936
7/26/2049,4792.065936
7/27/2049,4792.065936
7/28/2049,4792.065936
7/29/2049,4792.065936
7/30/2049,4792.065936
7/31/2049,4792.065936
8/1/2049,4792.065936
8/2/2049,4792.065936
8/3/2049,4792.065936
8/4/2049,4792.065936
8/5/2049,4792.065936
8/6/2049,4792.065936
8/7/2049,4792.065936
8/8/2049,4792.065936
8/9/2049,4792.065936
8/10/2049,4792.065936
8/11/2049,4792.065936
8/12/2049,4792.065936
8/13/2049,4792.065936
8/14/2049,4792.065936
8/15/2049,4792.065936
8/16/2049,4792.065936
8/17/2049,4792.065936
8/18/2049,4792.065936
8/19/2049,4792.065936
8/20/2049,4792.065936
8/21/2049,4792.065936
8/22/2049,4792.065936
8/23/2049,4792.065936
8/24/2049,4792.065936
8/25/2049,4792.065936
8/26/2049,4792.065936
8/27/2049,4792.065936
8/28/2049,4792.065936
8/29/2049,4792.065936
8/30/2049,4792.065936
8/31/2049,4792.065936
9/1/2049,4792.065936
9/2/2049,4792.065936
9/3/2049,4792.065936
9/4/2049,4792.065936
9/5/2049,4792.065936
9/6/2049,4792.065936
9/7/2049,4792.065936
9/8/2049,4792.065936
9/9/2049,4792.065936
9/10/2049,4792.065936
9/11/2049,4792.065936
9/12/2049,4792.065936
9/13/2049,4792.065936
9/14/2049,4792.065936
9/15/2049,4792.065936
9/16/2049,4792.065936
9/17/2049,4792.065936
9/18/2049,4792.065936
9/19/2049,4792.065936
9/20/2049,4792.065936
9/21/2049,4792.065936
9/22/2049,4792.065936
9/23/2049,4792.065936
9/24/2049,4792.065936
9/25/2049,4792.065936
9/26/2049,4792.065936
9/27/2049,4792.065936
9/28/2049,4792.065936
9/29/2049,4792.065936
9/30/2049,4792.065936
10/1/2049,4792.065936
10/2/2049,4792.065936
10/3/2049,4792.065936
10/4/2049,4792.065936
10/5/2049,4792.065936
10/6/2049,4792.065936
10/7/2049,4792.065936
10/8/2049,4792.065936
10/9/2049,4792.065936
10/10/2049,4792.065936
10/11/2049,4792.065936
10/12/2049,4792.065936
10/13/2049,4792.065936
10/14/2049,4792.065936
10/15/2049,4792.065936
10/16/2049,4792.065936
10/17/2049,4792.065936
10/18/2049,4792.065936
10/19/2049,4792.065936
10/20/2049,4792.065936
10/21/2049,4792.065936
10/22/2049,4792.065936
10/23/2049,4792.065936
10/24/2049,4792.065936
10/25/2049,4792.065936
10/26/2049,4792.065936
10/27/2049,4792.065936
10/28/2049,4792.065936
10/29/2049,4792.065936
10/30/2049,4792.065936
10/31/2049,4792.065936
11/1/2049,4792.065936
11/2/2049,4792.065936
11/3/2049,4792.065936
11/4/2049,4792.065936
11/5/2049,4792.065936
11/6/2049,4792.065936
11/7/2049,4792.065936
11/8/2049,4792.065936
11/9/2049,4792.065936
11/10/2049,4792.065936
11/11/2049,4792.065936
11/12/2049,4792.065936
11/13/2049,4792.065936
11/14/2049,4792.065936
11/15/2049,4792.065936
11/16/2049,4792.065936
11/17/2049,4792.065936
11/18/2049,4792.065936
11/19/2049,4792.065936
11/20/2049,4792.065936
11/21/2049,4792.065936
11/22/2049,4792.065936
11/23/2049,4792.065936
11/24/2049,4792.065936
11/25/2049,4792.065936
11/26/2049,4792.065936
11/27/2049,4792.065936
11/28/2049,4792.065936
11/29/2049,4792.065936
11/30/2049,4792.065936
12/1/2049,4792.065936
12/2/2049,4792.065936
12/3/2049,4792.065936
12/4/2049,4792.065936
12/5/2049,4792.065936
12/6/2049,4792.065936
12/7/2049,4792.065936
12/8/2049,4792.065936
12/9/2049,4792.065936
12/10/2049,4792.065936
12/11/2049,4792.065936
12/12/2049,4792.065936
12/13/2049,4792.065936
12/14/2049,4792.065936
12/15/2049,4792.065936
12/16/2049,4792.065936
12/17/2049,4792.065936
12/18/2049,4792.065936
12/19/2049,4792.065936
12/20/2049,4792.065936
12/21/2049,4792.065936
12/22/2049,4792.065936
12/23/2049,4792.065936
12/24/2049,4792.065936
12/25/2049,4792.065936
12/26/2049,4792.065936
12/27/2049,4792.065936
12/28/2049,4792.065936
12/29/2049,4792.065936
12/30/2049,4792.065936
12/31/2049,4792.065936
1/1/2050,4792.065936
1/2/2050,4792.065936
1/3/2050,4792.065936
1/4/2050,4792.065936
1/5/2050,4792.065936
1/6/2050,4792.065936
1/7/2050,4792.065936
1/8/2050,4792.065936
1/9/2050,4792.065936
1/10/2050,4792.065936
1/11/2050,4792.065936
1/12/2050,4792.065936
1/13/2050,4792.065936
1/14/2050,4792.065936
1/15/2050,4792.065936
1/16/2050,4792.065936
1/17/2050,4792.065936
1/18/2050,4792.065936
1/19/2050,4792.065936
1/20/2050,4792.065936
1/21/2050,4792.065936
1/22/2050,4792.065936
1/23/2050,4792.065936
1/24/2050,4792.065936
1/25/2050,4792.065936
1/26/2050,4792.065936
1/27/2050,4792.065936
1/28/2050,4792.065936
1/29/2050,4792.065936
1/30/2050,4792.065936
1/31/2050,4792.065936
2/1/2050,4792.065936
2/2/2050,4792.065936
2/3/2050,4792.065936
2/4/2050,4792.065936
2/5/2050,4792.065936
2/6/2050,4792.065936
2/7/2050,4792.065936
2/8/2050,4792.065936
2/9/2050,4792.065936
2/10/2050,4792.065936
2/11/2050,4792.065936
2/12/2050,4792.065936
2/13/2050,4792.065936
2/14/2050,4792.065936
2/15/2050,4792.065936
2/16/2050,4792.065936
2/17/2050,4792.065936
2/18/2050,4792.065936
2/19/2050,4792.065936
2/20/2050,4792.065936
2/21/2050,4792.065936
2/22/2050,4792.065936
2/23/2050,4792.065936
2/24/2050,4792.065936
2/25/2050,4792.065936
2/26/2050,4792.065936
2/27/2050,4792.065936
2/28/2050,4792.065936
3/1/2050,4792.065936
3/2/2050,4792.065936
3/3/2050,4792.065936
3/4/2050,4792.065936
3/5/2050,4792.065936
3/6/2050,4792.065936
3/7/2050,4792.065936
3/8/2050,4792.065936
3/9/2050,4792.065936
3/10/2050,4792.065936
3/11/2050,4792.065936
3/12/2050,4792.065936
3/13/2050,4792.065936
3/14/2050,4792.065936
3/15/2050,4792.065936
3/16/2050,4792.065936
3/17/2050,4792.065936
3/18/2050,4792.065936
3/19/2050,4792.065936
3/20/2050,4792.065936
3/21/2050,4792.065936
3/22/2050,4792.065936
3/23/2050,4792.065936
3/24/2050,4792.065936
3/25/2050,4792.065936
3/26/2050,4792.065936
3/27/2050,4792.065936
3/28/2050,4792.065936
3/29/2050,4792.065936
3/30/2050,4792.065936
3/31/2050,4792.065936
4/1/2050,4792.065936
4/2/2050,4792.065936
4/3/2050,4792.065936
4/4/2050,4792.065936
4/5/2050,4792.065936
4/6/2050,4792.065936
4/7/2050,4792.065936
4/8/2050,4792.065936
4/9/2050,4792.065936
4/10/2050,4792.065936
4/11/2050,4792.065936
4/12/2050,4792.065936
4/13/2050,4792.065936
4/14/2050,4792.065936
4/15/2050,8064.793086
4/16/2050,8064.793086
4/17/2050,8064.793086
4/18/2050,8064.793086
4/19/2050,8064.793086
4/20/2050,8064.793086
4/21/2050,8064.793086
4/22/2050,8064.793086
4/23/2050,8064.793086
4/24/2050,8064.793086
4/25/2050,8064.793086
4/26/2050,8064.793086
4/27/2050,8064.793086
4/28/2050,8064.793086
4/29/2050,8064.793086
4/30/2050,8064.793086
5/1/2050,8064.793086
5/2/2050,8064.793086
5/3/2050,8064.793086
5/4/2050,8064.793086
5/5/2050,8064.793086
5/6/2050,8064.793086
5/7/2050,8064.793086
5/8/2050,8064.793086
5/9/2050,8064.793086
5/10/2050,8064.793086
5/11/2050,8064.793086
5/12/2050,8064.793086
5/13/2050,8064.793086
5/14/2050,8064.793086
5/15/2050,8064.793086
5/16/2050,8064.793086
5/17/2050,8064.793086
5/18/2050,8064.793086
5/19/2050,8064.793086
5/20/2050,8064.793086
5/21/2050,8064.793086
5/22/2050,8064.793086
5/23/2050,8064.793086
5/24/2050,8064.793086
5/25/2050,8064.793086
5/26/2050,8064.793086
5/27/2050,8064.793086
5/28/2050,8064.793086
5/29/2050,8064.793086
5/30/2050,8064.793086
5/31/2050,8064.793086
6/1/2050,8064.793086
6/2/2050,8064.793086
6/3/2050,8064.793086
6/4/2050,8064.793086
6/5/2050,8064.793086
6/6/2050,8064.793086
6/7/2050,8064.793086
6/8/2050,8064.793086
6/9/2050,8064.793086
6/10/2050,8064.793086
6/11/2050,8064.793086
6/12/2050,8064.793086
6/13/2050,8064.793086
6/14/2050,4792.065936
6/15/2050,4792.065936
6/16/2050,4792.065936
6/17/2050,4792.065936
6/18/2050,4792.065936
6/19/2050,4792.065936
6/20/2050,4792.065936
6/21/2050,4792.065936
6/22/2050,4792.065936
6/23/2050,4792.065936
6/24/2050,4792.065936
6/25/2050,4792.065936
6/26/2050,4792.065936
6/27/2050,4792.065936
6/28/2050,4792.065936
6/29/2050,4792.065936
6/30/2050,4792.065936
7/1/2050,4792.065936
7/2/2050,4792.065936
7/3/2050,4792.065936
7/4/2050,4792.065936
7/5/2050,4792.065936
7/6/2050,4792.065936
7/7/2050,4792.065936
7/8/2050,4792.065936
7/9/2050,4792.065936
7/10/2050,4792.065936
7/11/2050,4792.065936
7/12/2050,4792.065936
7/13/2050,4792.065936
7/14/2050,4792.065936
7/15/2050,4792.065936
7/16/2050,4792.065936
7/17/2050,4792.065936
7/18/2050,4792.065936
7/19/2050,4792.065936
7/20/2050,4792.065936
7/21/2050,4792.065936
7/22/2050,4792.065936
7/23/2050,4792.065936
7/24/2050,4792.065936
7/25/2050,4792.065936
7/26/2050,4792.065936
7/27/2050,4792.065936
7/28/2050,4792.065936
7/29/2050,4792.065936
7/30/2050,4792.065936
7/31/2050,4792.065936
8/1/2050,4792.065936
8/2/2050,4792.065936
8/3/2050,4792.065936
8/4/2050,4792.065936
8/5/2050,4792.065936
8/6/2050,4792.065936
8/7/2050,4792.065936
8/8/2050,4792.065936
8/9/2050,4792.065936
8/10/2050,4792.065936
8/11/2050,4792.065936
8/12/2050,4792.065936
8/13/2050,4792.065936
8/14/2050,4792.065936
8/15/2050,4792.065936
8/16/2050,4792.065936
8/17/2050,4792.065936
8/18/2050,4792.065936
8/19/2050,4792.065936
8/20/2050,4792.065936
8/21/2050,4792.065936
8/22/2050,4792.065936
8/23/2050,4792.065936
8/24/2050,4792.065936
8/25/2050,4792.065936
8/26/2050,4792.065936
8/27/2050,4792.065936
8/28/2050,4792.065936
8/29/2050,4792.065936
8/30/2050,4792.065936
8/31/2050,4792.065936
9/1/2050,4792.065936
9/2/2050,4792.065936
9/3/2050,4792.065936
9/4/2050,4792.065936
9/5/2050,4792.065936
9/6/2050,4792.065936
9/7/2050,4792.065936
9/8/2050,4792.065936
9/9/2050,4792.065936
9/10/2050,4792.065936
9/11/2050,4792.065936
9/12/2050,4792.065936
9/13/2050,4792.065936
9/14/2050,4792.065936
9/15/2050,4792.065936
9/16/2050,4792.065936
9/17/2050,4792.065936
9/18/2050,4792.065936
9/19/2050,4792.065936
9/20/2050,4792.065936
9/21/2050,4792.065936
9/22/2050,4792.065936
9/23/2050,4792.065936
9/24/2050,4792.065936
9/25/2050,4792.065936
9/26/2050,4792.065936
9/27/2050,4792.065936
9/28/2050,4792.065936
9/29/2050,4792.065936
9/30/2050,4792.065936
10/1/2050,4792.065936
10/2/2050,4792.065936
10/3/2050,4792.065936
10/4/2050,4792.065936
10/5/2050,4792.065936
10/6/2050,4792.065936
10/7/2050,4792.065936
10/8/2050,4792.065936
10/9/2050,4792.065936
10/10/2050,4792.065936
10/11/2050,4792.065936
10/12/2050,4792.065936
10/13/2050,4792.065936
10/14/2050,4792.065936
10/15/2050,4792.065936
10/16/2050,4792.065936
10/17/2050,4792.065936
10/18/2050,4792.065936
10/19/2050,4792.065936
10/20/2050,4792.065936
10/21/2050,4792.065936
10/22/2050,4792.065936
10/23/2050,4792.065936
10/24/2050,4792.065936
10/25/2050,4792.065936
10/26/2050,4792.065936
10/27/2050,4792.065936
10/28/2050,4792.065936
10/29/2050,4792.065936
10/30/2050,4792.065936
10/31/2050,4792.065936
11/1/2050,4792.065936
11/2/2050,4792.065936
11/3/2050,4792.065936
11/4/2050,4792.065936
11/5/2050,4792.065936
11/6/2050,4792.065936
11/7/2050,4792.065936
11/8/2050,4792.065936
11/9/2050,4792.065936
11/10/2050,4792.065936
11/11/2050,4792.065936
11/12/2050,4792.065936
11/13/2050,4792.065936
11/14/2050,4792.065936
11/15/2050,4792.065936
11/16/2050,4792.065936
11/17/2050,4792.065936
11/18/2050,4792.065936
11/19/2050,4792.065936
11/20/2050,4792.065936
11/21/2050,4792.065936
11/22/2050,4792.065936
11/23/2050,4792.065936
11/24/2050,4792.065936
11/25/2050,4792.065936
11/26/2050,4792.065936
11/27/2050,4792.065936
11/28/2050,4792.065936
11/29/2050,4792.065936
11/30/2050,4792.065936
12/1/2050,4792.065936
12/2/2050,4792.065936
12/3/2050,4792.065936
12/4/2050,4792.065936
12/5/2050,4792.065936
12/6/2050,4792.065936
12/7/2050,4792.065936
12/8/2050,4792.065936
12/9/2050,4792.065936
12/10/2050,4792.065936
12/11/2050,4792.065936
12/12/2050,4792.065936
12/13/2050,4792.065936
12/14/2050,4792.065936
12/15/2050,4792.065936
12/16/2050,4792.065936
12/17/2050,4792.065936
12/18/2050,4792.065936
12/19/2050,4792.065936
12/20/2050,4792.065936
12/21/2050,4792.065936
12/22/2050,4792.065936
12/23/2050,4792.065936
12/24/2050,4792.065936
12/25/2050,4792.065936
12/26/2050,4792.065936
12/27/2050,4792.065936
12/28/2050,4792.065936
12/29/2050,4792.065936
12/30/2050,4792.065936
12/31/2050,4792.065936
1/1/2051,4792.065936
1/2/2051,4792.065936
1/3/2051,4792.065936
1/4/2051,4792.065936
1/5/2051,4792.065936
1/6/2051,4792.065936
1/7/2051,4792.065936
1/8/2051,4792.065936
1/9/2051,4792.065936
1/10/2051,4792.065936
1/11/2051,4792.065936
1/12/2051,4792.065936
1/13/2051,4792.065936
1/14/2051,4792.065936
1/15/2051,4792.065936
1/16/2051,4792.065936
1/17/2051,4792.065936
1/18/2051,4792.065936
1/19/2051,4792.065936
1/20/2051,4792.065936
1/21/2051,4792.065936
1/22/2051,4792.065936
1/23/2051,4792.065936
1/24/2051,4792.065936
1/25/2051,4792.065936
1/26/2051,4792.065936
1/27/2051,4792.065936
